dense_source_id,dense_dest_id,airline,equipment,price_usd,duration_mins,departure_time,arrival_time,day_change
411,463,BA,767 320 319 321,107,70,900,1030,0
411,577,BA,321 319 767 320,260,150,920,1130,0
411,3115,BA,767 320,331,220,1035,1375,0
411,3115,BA,767 320,378,220,825,1165,0
411,2872,BA,777 ,1108,545,1230,35,1
411,1646,BA,777,680,455,680,1375,0
411,1646,BA,777,844,455,395,1090,0
411,1646,BA,777,753,455,1250,505,1
411,2863,BA,788,1015,630,1340,170,1
411,1566,BA,777,818,420,95,695,0
411,1566,BA,777,426,420,670,1270,0
411,1566,BA,777,735,420,1290,450,1
411,952,BA,319 320 321 767,521,125,1365,110,1
411,952,BA,319 320 321 767,445,125,895,1080,0
411,952,BA,319 320 321 767,180,125,1280,25,1
411,1644,BA,321,542,300,425,845,0
411,507,BA,319,191,120,135,315,0
411,507,BA,319,173,120,905,1085,0
411,507,BA,319,381,120,1365,105,1
411,382,BA,319,74,80,1275,1355,0
411,3067,BA,777,3277,760,760,500,1
411,3067,BA,777,1357,760,865,605,1
411,1161,BA,320 319,232,125,270,455,0
411,1161,BA,320 319,481,125,490,675,0
411,1161,BA,320 319,225,125,600,785,0
411,2398,BA,777,708,645,1365,900,1
411,2291,BA,777,712,580,50,960,0
411,2651,BA,744 777,826,435,1095,1230,0
411,2651,BA,744 777,771,435,565,700,0
411,2651,BA,744 777,802,435,725,860,0
411,281,BA,320 319 321,96,65,610,735,0
411,281,BA,320 319 321,94,65,1295,1420,0
411,1084,BA,319 320 321,134,95,275,430,0
411,1084,BA,319 320 321,163,95,1300,15,1
411,1084,BA,319 320 321,129,95,850,1005,0
411,1129,BA,320,272,150,1225,1435,0
411,3032,BA,767,1854,480,670,850,0
411,3032,BA,767,927,480,80,260,0
411,3032,BA,767,557,480,1335,75,1
411,877,BA,767,576,305,580,1005,0
411,1055,BA,320 319 321,98,65,1420,105,1
411,1055,BA,320 319 321,91,65,1170,1295,0
411,486,BA,321 320 319,98,115,1170,1345,0
411,605,BA,744 777,695,765,90,975,0
411,2604,BA,788,1126,665,55,1200,0
411,2604,BA,788,2810,665,1215,920,1
411,2370,BA,777,1063,545,100,975,0
411,2370,BA,777,996,545,90,965,0
411,2939,BA,777,933,600,1175,1355,0
411,2860,BA,744,1235,610,200,450,0
411,2860,BA,744,1110,610,785,1035,0
411,2860,BA,744,1131,610,315,565,0
411,3191,BA,321 767 744,387,230,415,825,0
411,3191,BA,321 767 744,688,230,860,1270,0
411,3191,BA,321 767 744,403,230,165,575,0
411,478,BA,319,78,75,790,865,0
411,302,BA,319 320,76,80,300,440,0
411,1649,BA,744 777,914,450,900,150,1
411,927,BA,767,1070,525,375,1080,0
411,927,BA,767,818,525,665,1370,0
411,927,BA,767,1801,525,385,1090,0
411,432,BA,319 767 321 320,110,80,550,630,0
411,432,BA,319 767 321 320,137,80,1230,1310,0
411,432,BA,319 767 321 320,265,80,685,765,0
411,2695,BA,777 788,1322,455,1265,1420,0
411,2695,BA,777 788,1391,455,865,1020,0
411,3153,BA,777,1396,875,840,95,1
411,3153,BA,777,1768,875,735,1430,0
411,3153,BA,777,1740,875,1165,420,1
411,1216,BA,320,582,170,515,685,0
411,1173,BA,767 321 320 319,234,150,895,1105,0
411,1173,BA,767 321 320 319,237,150,215,425,0
411,1173,BA,767 321 320 319,490,150,770,980,0
411,817,BA,767,1146,410,1375,345,1
411,817,BA,767,811,410,850,1260,0
411,297,BA,767 319 320,155,90,1175,1325,0
411,297,BA,767 319 320,324,90,1095,1245,0
411,1293,BA,320,287,170,110,340,0
411,1293,BA,320,178,170,680,910,0
411,1293,BA,320,279,170,735,965,0
411,1924,BA,777,1401,735,150,705,0
411,1924,BA,777,835,735,1020,135,1
411,1924,BA,777,1234,735,700,1255,0
411,431,BA,320 319 321 767,78,80,800,880,0
411,547,BA,320 321 319,190,120,1225,1405,0
411,1927,BA,744,1517,750,410,980,0
411,1927,BA,744,1305,750,165,735,0
411,1927,BA,744,1162,750,1085,215,1
411,1249,BA,319 320 321,78,95,1240,1395,0
411,1249,BA,319 320 321,152,95,1345,60,1
411,2224,BA,321,621,340,655,1235,0
411,2224,BA,321,512,340,490,1070,0
411,2224,BA,321,563,340,400,980,0
411,309,BA,319,156,95,690,845,0
411,309,BA,319,169,95,145,300,0
411,309,BA,319,78,95,920,1075,0
411,299,BA,319 321 320,154,95,815,970,0
411,299,BA,319 321 320,80,95,630,785,0
411,351,BA,320,275,180,95,395,0
411,351,BA,320,341,180,1095,1395,0
411,2358,BA,388 777,1523,760,1185,985,1
411,1778,BA,777 773,1302,760,1390,1250,1
411,1778,BA,777 773,1534,760,270,130,1
411,2902,BA,744 777,770,485,265,450,0
411,2902,BA,744 777,556,485,370,555,0
411,2747,BA,744 777,1093,620,1050,1310,0
411,957,BA,319 320,236,145,410,615,0
411,3105,BA,777,678,705,375,180,1
411,3105,BA,777,1381,705,425,230,1
411,1272,BA,320 767,420,230,1180,150,1
411,1578,BA,777,708,395,295,870,0
411,1578,BA,777,657,395,180,755,0
411,1578,BA,777,772,395,1205,340,1
411,2982,BA,744 777,780,455,985,1140,0
411,2982,BA,744 777,1690,455,95,250,0
411,1115,BA,320,403,230,60,410,0
411,613,BA,388 744,1142,720,150,990,0
411,613,BA,388 744,1924,720,910,310,1
411,613,BA,388 744,1417,720,1025,425,1
411,1124,BA,320,377,240,130,490,0
411,1124,BA,320,459,240,250,610,0
411,1124,BA,320,242,240,320,680,0
411,2239,BA,320,585,205,135,460,0
411,2239,BA,320,356,205,235,560,0
411,2239,BA,320,319,205,545,870,0
411,1643,BA,744,1294,390,865,1435,0
411,1643,BA,744,588,390,660,1230,0
411,1643,BA,744,747,390,230,800,0
411,723,BA,777,969,555,1015,190,1
411,3060,BA,744,1147,670,1370,120,1
411,3060,BA,744,1026,670,1310,60,1
411,3060,BA,744,1339,670,1315,65,1
411,2686,BA,744 388,1324,695,775,990,0
411,2686,BA,744 388,1350,695,1060,1275,0
411,419,BA,319,91,60,995,1055,0
411,419,BA,319,99,60,610,670,0
411,419,BA,319,102,60,1170,1230,0
411,936,BA,767,447,285,725,1130,0
411,2246,BA,321,348,200,685,1065,0
411,1156,BA,319 320 321,202,115,140,315,0
411,1156,BA,319 320 321,190,115,825,1000,0
411,1156,BA,319 320 321,161,115,55,230,0
411,1226,BA,320,294,155,740,895,0
411,1226,BA,320,262,155,290,445,0
411,259,BA,744,741,415,585,1060,0
411,259,BA,744,823,415,555,1030,0
411,259,BA,744,1379,415,80,555,0
411,501,BA,319,129,80,1080,1220,0
411,501,BA,319,79,80,460,600,0
411,501,BA,319,136,80,575,715,0
411,1021,BA,319,265,95,360,515,0
411,1021,BA,319,151,95,65,220,0
411,1021,BA,319,156,95,1045,1200,0
411,2409,BA,777,1122,660,80,1070,0
411,2409,BA,777,1262,660,610,160,1
411,2409,BA,777,617,660,795,345,1
411,960,BA,767 320 319 321,116,135,1090,1285,0
411,960,BA,767 320 319 321,224,135,605,800,0
411,960,BA,767 320 319 321,222,135,1300,55,1
411,388,BA,319 320 321,141,60,1130,1190,0
411,388,BA,319 320 321,85,60,1015,1075,0
411,388,BA,319 320 321,80,60,625,685,0
411,1368,BA,744,1388,710,995,1345,0
411,1368,BA,744,1117,710,240,590,0
411,1368,BA,744,1189,710,840,1190,0
411,2771,BA,744,1039,575,880,1155,0
411,2771,BA,744,1105,575,1330,165,1
411,1034,BA,319 320,119,115,605,780,0
411,1034,BA,319 320,195,115,1270,5,1
411,1034,BA,319 320,167,115,1225,1400,0
411,303,BA,320 321 319,94,110,1415,145,1
411,1151,BA,319 320 321,185,110,875,1045,0
411,1151,BA,319 320 321,171,110,995,1165,0
411,1151,BA,319 320 321,163,110,940,1110,0
411,1473,BA,767,659,565,1310,135,1
411,1473,BA,767,1016,565,260,525,0
411,1473,BA,767,1068,565,40,305,0
411,3216,BA,744,1059,555,320,1055,0
411,3216,BA,744,910,555,950,245,1
411,1035,BA,320 321 319,223,120,105,285,0
411,1035,BA,320 321 319,203,120,1340,80,1
411,1035,BA,320 321 319,126,120,675,855,0
411,423,BA,319 321 320,105,70,455,525,0
411,423,BA,319 321 320,67,70,1170,1240,0
411,1720,BA,777,1224,760,255,115,1
411,1224,BA,320 319,230,135,30,165,0
411,1224,BA,320 319,115,135,635,770,0
411,1224,BA,320 319,247,135,425,560,0
411,3015,BA,744 777,954,515,530,685,0
411,3015,BA,744 777,1042,515,1010,1165,0
411,1057,BA,319 320,110,65,170,295,0
411,515,BA,319 320 321,238,130,905,1095,0
411,515,BA,319 320 321,236,130,500,690,0
411,515,BA,319 320 321,216,130,925,1115,0
411,1242,BA,320,322,200,995,1315,0
411,1242,BA,320,348,200,220,540,0
411,2575,BA,744,1207,650,885,575,1
411,2940,BA,777 767,740,465,770,935,0
411,2940,BA,777 767,892,465,340,505,0
411,2940,BA,777 767,747,465,1160,1325,0
411,2664,BA,744,2905,675,1415,230,1
411,2664,BA,744,1128,675,200,455,0
411,3163,BA,319 320,132,140,640,840,0
411,1189,BA,320,222,120,1160,1340,0
411,1177,BA,320 321,239,130,665,855,0
411,1177,BA,320 321,183,130,1320,70,1
411,1177,BA,320 321,238,130,35,225,0
411,2612,BA,777,2193,735,495,270,1
411,2612,BA,777,1346,735,965,740,1
411,2612,BA,777,1478,735,290,65,1
411,2819,BA,763,946,505,785,990,0
411,2819,BA,763,982,505,395,600,0
411,2819,BA,763,1012,505,440,645,0
411,471,BA,319,96,65,975,1100,0
411,1584,BA,744 777,631,410,570,1160,0
411,1584,BA,744 777,677,410,480,1070,0
411,2919,BA,777,1170,700,65,285,0
411,2919,BA,777,1422,700,1155,1375,0
411,2772,BA,744 777,615,620,920,1060,0
411,2671,BA,744,734,685,980,1185,0
411,2671,BA,744,1114,685,390,595,0
411,2533,BA,744 777,1481,855,450,345,1
411,933,BA,320,310,195,1360,235,1
411,307,BA,319 321 320,167,95,1050,1205,0
411,307,BA,319 321 320,161,95,1385,100,1
411,535,BA,319,116,110,1285,15,1
411,900,BA,320,817,215,715,1050,0
411,900,BA,320,634,215,140,475,0
411,991,BA,319 320 321,113,105,130,295,0
411,991,BA,319 320 321,150,105,840,1005,0
411,1192,BA,777 321,547,310,170,600,0
411,1192,BA,777 321,478,310,1210,200,1
411,308,BA,320 321 319,195,110,905,1075,0
411,308,BA,320 321 319,108,110,570,740,0
411,308,BA,320 321 319,109,110,1400,130,1
411,1170,BA,320 319,225,125,250,435,0
411,1170,BA,320 319,218,125,330,515,0
411,1170,BA,320 319,470,125,275,460,0
411,1208,BA,320 319,241,135,785,980,0
411,543,BA,320,281,150,385,595,0
411,543,BA,320,142,150,540,750,0
411,543,BA,320,236,150,1165,1375,0
411,140,BA,777,776,430,855,985,0
411,140,BA,777,729,430,945,1075,0
411,150,BA,744,969,610,150,280,0
411,172,BA,767,1103,565,1180,1325,0
411,172,BA,767,1062,565,1080,1225,0
411,187,BA,788 744,428,470,315,485,0
411,944,BA,319 320,211,145,725,930,0
411,944,BA,319 320,243,145,120,325,0
411,1255,BA,319 320 321,181,100,1065,1225,0
411,1255,BA,319 320 321,107,100,1090,1250,0
411,1255,BA,319 320 321,399,100,1010,1170,0
1156,411,BA,321 319 320,180,115,1355,1410,0
1156,411,BA,321 319 320,193,115,585,640,0
1226,411,BA,320,180,155,160,315,0
259,411,BA,744,1617,415,255,610,0
259,411,BA,744,1651,415,1175,90,1
259,411,BA,744,494,415,775,1130,0
501,411,BA,319,116,80,1345,1365,0
501,411,BA,319,132,80,995,1015,0
501,411,BA,319,129,80,765,785,0
680,613,BA,734,196,110,845,955,0
680,613,BA,734,174,110,235,345,0
1021,411,BA,319,168,95,50,85,0
1021,411,BA,319,257,95,1240,1275,0
1021,411,BA,319,158,95,390,425,0
2409,411,BA,777,1033,660,1165,55,1
960,2651,BA,333,892,450,30,120,0
960,2860,BA,777,2308,640,1090,1310,0
960,2860,BA,777,2446,640,95,315,0
960,2982,BA,757 333 346,566,470,535,645,0
960,2686,BA,346 343,851,745,430,635,0
960,408,BA,E90,522,135,915,990,0
960,411,BA,767 320 319 321,221,135,1210,1285,0
960,2771,BA,763 333 346,1102,575,650,865,0
960,2771,BA,763 333 346,1105,575,760,975,0
960,2771,BA,763 333 346,1086,575,1210,1425,0
960,3015,BA,333,822,545,1060,1185,0
960,3015,BA,333,829,545,495,620,0
960,3015,BA,333,841,545,1010,1135,0
962,408,BA,E90,231,140,1215,1295,0
962,408,BA,E90,254,140,290,370,0
962,408,BA,E90,517,140,1410,50,1
388,485,BA,FRJ,141,100,715,875,0
388,547,BA,FRJ,210,115,110,285,0
388,547,BA,FRJ,205,115,435,610,0
388,351,BA,E90,322,175,900,1195,0
388,351,BA,E90,289,175,840,1135,0
388,351,BA,E90,301,175,575,870,0
388,2982,BA,757,863,440,365,505,0
388,2982,BA,757,783,440,510,650,0
388,2982,BA,757,422,440,585,725,0
388,411,BA,319 320 321,98,60,370,430,0
388,411,BA,319 320 321,99,60,1300,1360,0
388,3015,BA,763,1002,500,50,190,0
3061,407,BA,777,1090,565,525,1390,0
1655,1646,BA,777,113,70,210,280,0
1655,1646,BA,777,57,70,1185,1255,0
1368,2860,BA,M80,489,155,320,475,0
1368,2860,BA,M80,290,155,510,665,0
1368,2860,BA,M80,240,155,955,1110,0
1368,411,BA,744,1361,710,600,230,1
1368,2771,BA,738,316,195,660,915,0
1368,2771,BA,738,352,195,890,1145,0
1368,2771,BA,738,583,195,880,1135,0
2771,2872,BA,ER4 738,421,110,520,630,0
2771,2872,BA,ER4 738,158,110,555,665,0
2771,952,BA,763,1102,605,340,1305,0
2771,1055,BA,763,1042,595,1125,640,1
2771,2203,BA,738,301,185,1105,1350,0
2771,2203,BA,738,335,185,735,980,0
2771,2203,BA,738,282,185,1005,1250,0
2771,411,BA,744,1044,575,490,1365,0
2771,960,BA,333 763 346,966,575,855,350,1
2771,960,BA,333 763 346,2169,575,1320,815,1
2771,960,BA,333 763 346,1123,575,265,1200,0
2771,1368,BA,738,780,195,55,190,0
2771,3044,BA,738,127,120,180,240,0
2771,1151,BA,763,1804,635,15,1010,0
2771,1151,BA,763,2378,635,1065,620,1
2771,2190,BA,757,310,175,1130,1365,0
1203,407,BA,319 734,336,195,155,290,0
1203,407,BA,319 734,317,195,915,1050,0
1203,407,BA,319 734,359,195,1195,1330,0
2419,2317,BA,777,160,100,635,765,0
2419,407,BA,777,1869,680,920,1300,0
2419,407,BA,777,1283,680,1140,80,1
2419,407,BA,777,1273,680,435,815,0
1365,2860,BA,ER4,287,155,110,265,0
1365,2860,BA,ER4,260,155,1175,1330,0
1365,2860,BA,ER4,274,155,0,155,0
1034,411,BA,319 320,208,115,1300,1355,0
1034,411,BA,319 320,191,115,870,925,0
1034,411,BA,319 320,121,115,1050,1105,0
667,613,BA,733,478,270,1095,1245,0
667,613,BA,733,516,270,470,620,0
667,613,BA,733,825,270,705,855,0
667,407,BA,777,1311,770,370,900,0
667,407,BA,777,1316,770,905,1435,0
667,407,BA,777,1417,770,450,980,0
3044,2860,BA,M80 M83,150,95,230,325,0
3044,2771,BA,738,181,120,625,805,0
3044,3015,BA,E75,270,140,1170,1310,0
3044,3015,BA,E75,160,140,1170,1310,0
3044,3015,BA,E75,241,140,1165,1305,0
303,485,BA,FRJ,179,105,340,445,0
303,411,BA,321 320 319,175,110,1410,20,1
303,411,BA,321 320 319,157,110,975,1025,0
1151,2982,BA,763,1588,520,1040,1200,0
1151,411,BA,319 320 321,156,110,1045,1095,0
1151,411,BA,319 320 321,194,110,510,560,0
1151,411,BA,319 320 321,169,110,1315,1365,0
1151,2771,BA,763,2487,635,195,470,0
1176,407,BA,320 734 319,235,160,40,140,0
1473,1452,BA,767,386,95,590,685,0
1473,1452,BA,767,169,95,370,465,0
1473,1452,BA,767,134,95,910,1005,0
1473,411,BA,767,1016,565,1210,635,1
1473,1305,BA,767,152,90,350,500,0
3216,411,BA,744,1122,555,1095,30,1
3216,411,BA,744,1117,555,195,570,0
3216,411,BA,744,542,555,675,1050,0
1035,408,BA,E70 E90,185,115,1400,15,1
1035,408,BA,E70 E90,207,115,115,170,0
1035,408,BA,E70 E90,415,115,1395,10,1
1035,407,BA,319 320 734,175,115,1435,50,1
1035,407,BA,319 320 734,210,115,765,820,0
1035,411,BA,319 320 321,195,120,1235,1295,0
1035,411,BA,319 320 321,179,120,425,485,0
423,411,BA,319 321 320,95,70,1200,1270,0
423,411,BA,319 321 320,112,70,695,765,0
389,407,BA,DH4,245,65,1210,1275,0
389,407,BA,DH4,99,65,1395,20,1
1720,411,BA,777,1226,760,760,980,0
1720,411,BA,777,821,760,945,1165,0
1720,411,BA,777,1510,760,35,255,0
1149,407,BA,737,209,140,450,530,0
1224,411,BA,320 319,386,135,705,840,0
1224,411,BA,320 319,241,135,65,200,0
3015,2872,BA,E75 CR7 74N,193,115,520,695,0
3015,2872,BA,E75 CR7 74N,203,115,815,990,0
3015,1055,BA,763,851,540,390,1350,0
3015,1055,BA,763,1083,540,840,360,1
3015,478,BA,763,867,480,595,1435,0
3015,302,BA,763,832,550,1390,920,1
3015,302,BA,763,2419,550,420,1390,0
3015,302,BA,763,963,550,950,480,1
3015,1173,BA,763,983,620,285,1325,0
3015,1173,BA,763,1196,620,205,1245,0
3015,411,BA,744 777,1445,515,1110,545,1
3015,411,BA,744 777,917,515,1370,805,1
3015,411,BA,744 777,1029,515,840,275,1
3015,960,BA,333,939,545,495,20,1
3015,960,BA,333,503,545,520,45,1
3015,388,BA,763,758,500,465,1325,0
3015,3044,BA,E75,253,140,780,920,0
1057,2695,BA,752,2111,480,280,400,0
1057,2695,BA,752,1775,480,220,340,0
1057,2982,BA,752,767,480,5,125,0
1057,411,BA,319 320,108,65,120,125,0
1057,411,BA,319 320,108,65,1300,1305,0
515,500,BA,J31 FRJ,89,65,305,370,0
515,500,BA,J31 FRJ,108,65,455,520,0
515,500,BA,J31 FRJ,52,65,1320,1385,0
515,484,BA,FRJ,66,70,1355,1425,0
515,484,BA,FRJ,186,70,1075,1145,0
515,484,BA,FRJ,190,70,1180,1250,0
515,485,BA,FRJ,221,75,1250,1325,0
515,485,BA,FRJ,122,75,1190,1265,0
515,485,BA,FRJ,117,75,1120,1195,0
515,411,BA,319 320 321,228,130,975,1045,0
515,411,BA,319 320 321,144,130,1010,1080,0
1242,411,BA,320,375,200,510,590,0
1242,411,BA,320,379,200,855,935,0
2575,411,BA,744,2339,650,710,880,0
937,407,BA,319,501,280,920,1080,0
2940,411,BA,777 767,801,465,1425,750,1
2664,411,BA,744,1153,675,1365,1020,1
2664,411,BA,744,1351,675,285,1380,0
2664,411,BA,744,1130,675,945,600,1
1305,1473,BA,767,150,90,605,635,0
627,605,BA,733,137,90,150,240,0
627,606,BA,733,155,95,1330,1425,0
627,606,BA,733,133,95,1040,1135,0
627,606,BA,733,168,95,1265,1360,0
627,613,BA,733 734,183,110,990,1100,0
627,613,BA,733 734,181,110,500,610,0
3163,408,BA,E90,233,140,340,420,0
3163,411,BA,319 320,201,140,1330,1410,0
2208,2200,BA,777,89,65,75,140,0
2208,2200,BA,777,66,65,190,255,0
1189,411,BA,320,190,120,365,425,0
1189,411,BA,320,315,120,540,600,0
1177,407,BA,734 319,210,125,1390,15,1
1177,407,BA,734 319,202,125,220,285,0
1177,407,BA,734 319,315,125,375,440,0
1177,411,BA,320 321,216,130,0,70,0
1177,411,BA,320 321,220,130,1375,5,1
1177,411,BA,320 321,182,130,405,475,0
1310,2182,BA,777,151,95,940,1035,0
1310,2182,BA,777,163,95,290,385,0
1310,2182,BA,777,225,95,50,145,0
2612,411,BA,777,1208,735,635,890,0
2612,411,BA,777,1337,735,660,915,0
829,407,BA,734 319 320,319,210,485,695,0
829,407,BA,734 319 320,372,210,1035,1245,0
829,407,BA,734 319 320,336,210,20,230,0
2819,411,BA,763,511,505,360,1165,0
2819,411,BA,763,811,505,420,1225,0
2819,411,BA,763,775,505,575,1380,0
819,817,BA,767,111,70,410,480,0
471,408,BA,S20,107,65,1095,1100,0
471,408,BA,S20,145,65,220,225,0
471,411,BA,319,57,65,1015,1020,0
471,411,BA,319,86,65,690,695,0
471,411,BA,319,115,65,1325,1330,0
1584,411,BA,744 777,746,410,270,500,0
1584,411,BA,744 777,470,410,965,1195,0
1584,411,BA,744 777,790,410,510,740,0
1423,960,BA,342,1183,690,1050,720,1
1423,960,BA,342,1236,690,655,325,1
1423,960,BA,342,1081,690,1030,700,1
2919,411,BA,777,1427,700,130,1310,0
2919,411,BA,777,666,700,1375,1115,1
2919,411,BA,777,1187,700,250,1430,0
2772,411,BA,744 777,964,620,310,1410,0
2772,411,BA,744 777,1043,620,1035,695,1
2772,411,BA,744 777,1179,620,35,1135,0
2671,411,BA,744,798,685,1400,1125,1
2671,411,BA,744,1128,685,425,150,1
2533,411,BA,744 777,1342,855,495,870,0
2533,411,BA,744 777,1685,855,575,950,0
2533,411,BA,744 777,1590,855,515,890,0
2533,2572,BA,777,1026,510,820,10,1
1419,2771,BA,757 738,290,175,460,695,0
1419,2771,BA,757 738,487,175,1225,20,1
2198,2182,BA,777,45,50,985,1035,0
2198,2182,BA,777,68,50,910,960,0
1127,407,BA,734,371,200,985,1065,0
933,411,BA,320,659,195,1310,1385,0
933,411,BA,320,284,195,330,405,0
307,411,BA,319 321 320,137,95,350,385,0
307,411,BA,319 321 320,168,95,210,245,0
307,411,BA,319 321 320,92,95,445,480,0
2190,2771,BA,757,300,175,1075,1190,0
535,411,BA,319,159,110,295,345,0
2572,2533,BA,777,941,510,405,795,0
2572,2533,BA,777,886,510,245,635,0
1207,407,BA,734,175,115,405,460,0
1207,407,BA,734,126,115,760,815,0
1207,407,BA,734,200,115,850,905,0
2207,2182,BA,777,165,90,645,735,0
2207,2182,BA,777,157,90,1030,1120,0
2207,2182,BA,777,139,90,880,970,0
814,407,BA,320,410,260,1295,115,1
814,407,BA,320,472,260,1430,250,1
929,407,BA,734,332,180,160,280,0
929,407,BA,734,344,180,365,485,0
900,411,BA,320,423,215,1240,1335,0
900,411,BA,320,881,215,1420,75,1
900,411,BA,320,223,215,1055,1150,0
991,411,BA,320 319 321,288,105,395,440,0
1192,411,BA,321 777,571,310,1250,0,1
2838,407,BA,777,1048,575,140,1015,0
1153,407,BA,319 320 734,152,105,300,345,0
308,411,BA,320 321 319,161,110,945,995,0
308,411,BA,320 321 319,206,110,455,505,0
2200,2189,BA,777,56,55,1145,1200,0
2200,407,BA,777,850,550,1320,670,1
2200,407,BA,777,1017,550,1255,605,1
2200,407,BA,777,984,550,365,1155,0
2200,2208,BA,777,210,65,265,330,0
2200,2208,BA,777,58,65,370,435,0
2200,2208,BA,777,106,65,495,560,0
1170,408,BA,E90 E70,184,125,140,205,0
1170,407,BA,734 319 320,201,125,155,220,0
1170,407,BA,734 319 320,413,125,275,340,0
1170,411,BA,320 319,238,125,1405,30,1
1170,411,BA,320 319,188,125,820,885,0
767,613,BA,734,428,110,445,555,0
1208,411,BA,320 319,209,135,830,905,0
1208,411,BA,320 319,141,135,1085,1160,0
3131,351,BA,E90,148,85,745,830,0
1169,407,BA,734 319 320,166,120,1085,1145,0
543,351,BA,E70,197,110,1335,65,1
543,351,BA,E70,117,110,850,1020,0
543,411,BA,320,237,150,250,340,0
543,411,BA,320,260,150,305,395,0
3255,613,BA,738 734,363,125,1170,1355,0
3255,613,BA,738 734,230,125,1160,1345,0
3255,613,BA,738 734,143,125,80,265,0
140,411,BA,777,1416,430,605,1335,0
140,411,BA,777,751,430,1210,500,1
150,411,BA,744,1121,610,1110,760,1
150,411,BA,744,561,610,720,370,1
150,411,BA,744,938,610,470,120,1
172,411,BA,767,1673,565,860,405,1
172,411,BA,767,851,565,705,250,1
187,411,BA,788 744,719,470,770,100,1
944,411,BA,319 320,273,145,240,325,0
944,411,BA,319 320,206,145,1380,25,1
944,411,BA,319 320,129,145,870,955,0
1255,485,BA,FRJ,161,110,470,580,0
1255,485,BA,FRJ,163,110,825,935,0
1255,485,BA,FRJ,101,110,1065,1175,0
1255,408,BA,E90 E70,165,95,1355,1390,0
1255,411,BA,320 319 321,176,100,865,905,0
1255,411,BA,320 319 321,157,100,1350,1390,0
1255,411,BA,320 319 321,179,100,670,710,0
2185,2197,BB,SF3,60,85,1340,1425,0
2209,2197,BB,SF3,25,50,660,710,0
2209,2197,BB,SF3,40,50,1225,1275,0
2209,2197,BB,SF3,35,50,230,280,0
2186,2197,BB,SF3,66,90,565,655,0
2186,2197,BB,SF3,74,90,65,155,0
1309,2197,BB,SF3,43,65,715,780,0
1309,2197,BB,SF3,46,65,1430,55,1
1309,2197,BB,SF3,40,65,1145,1210,0
4071,2198,BB,SF3,25,40,830,870,0
4071,2198,BB,SF3,44,40,1390,1430,0
4071,2198,BB,SF3,25,40,1080,1120,0
2188,2197,BB,SF3,64,80,1120,1200,0
1310,2197,BB,SF3,45,60,1260,1320,0
1312,2197,BB,SF3,55,70,1040,1110,0
1312,2197,BB,SF3,50,70,1005,1075,0
1312,2197,BB,SF3,52,70,830,900,0
2197,2185,BB,SF3,58,85,770,855,0
2197,2185,BB,SF3,67,85,795,880,0
2197,2185,BB,SF3,153,85,1135,1220,0
2197,2209,BB,SF3,84,50,640,690,0
2197,2209,BB,SF3,38,50,405,455,0
2197,2209,BB,SF3,31,50,1015,1065,0
2197,2186,BB,SF3,72,90,950,1040,0
2197,2186,BB,SF3,65,90,840,930,0
2197,2186,BB,SF3,64,90,160,250,0
2197,1309,BB,SF3,40,65,820,885,0
2197,1309,BB,SF3,45,65,1155,1220,0
2197,1309,BB,SF3,50,65,1330,1395,0
2197,2188,BB,SF3,56,80,610,690,0
2197,2188,BB,SF3,42,80,110,190,0
2197,2188,BB,SF3,62,80,110,190,0
2197,1310,BB,SF3,46,60,930,990,0
2197,1312,BB,SF3,120,70,150,220,0
2197,2198,BB,SF3,86,70,670,740,0
2197,2198,BB,SF3,44,70,1225,1295,0
2197,1313,BB,SF3,62,75,1175,1250,0
2197,1313,BB,SF3,40,75,30,105,0
2197,2190,BB,DHT SF3,30,50,190,240,0
2197,2191,BB,SF3 DHT,31,50,1320,1370,0
2197,2205,BB,SF3,104,65,485,550,0
2197,2205,BB,SF3,42,65,335,400,0
2197,4072,BB,DHT,35,50,525,575,0
2197,4072,BB,DHT,42,50,460,510,0
2197,4072,BB,DHT,37,50,1320,1370,0
2197,4505,BB,DHT,33,45,975,1020,0
2198,4071,BB,SF3,29,40,260,300,0
2198,4071,BB,SF3,30,40,260,300,0
2198,2197,BB,SF3,45,70,520,590,0
2198,2197,BB,SF3,26,70,1125,1195,0
2198,2197,BB,SF3,58,70,495,565,0
1313,2197,BB,SF3,51,75,315,390,0
1313,2197,BB,SF3,67,75,710,785,0
2190,2197,BB,SF3 DHT,20,50,1100,1150,0
2190,2197,BB,SF3 DHT,29,50,430,480,0
2190,2197,BB,SF3 DHT,79,50,445,495,0
2190,2191,BB,DHT,32,45,870,915,0
2191,2197,BB,SF3 DHT,39,50,435,485,0
2191,2197,BB,SF3 DHT,34,50,1095,1145,0
2191,2197,BB,SF3 DHT,65,50,1420,30,1
2191,2190,BB,DHT,28,45,1390,1435,0
